T	q_ratio	TPD_harm	Des_rate_harm	pre_harm	TPD_tait	Des_rate_tait	pre_tait	TPD_HH	Des_rate_HH	pre_HH
34.20000000000003	0.5930869118499957	3.885352259146691e-77	7.770704518293382e-77	9708736990483584.0	6.551067274486376e-77	1.3102134548972751e-76	1.6369838545584248e+16	6.665054422909552e-81	1.3330108845819104e-80	1665467018259.4915
34.30000000000003	0.5913373869944972	7.262546926204104e-77	1.4525093852408207e-76	9779525487303228.0	1.2281562245060087e-76	2.4563124490120174e-76	1.6537979336987586e+16	1.2368220104194657e-80	2.4736440208389315e-80	1665467018259.4915
34.40000000000003	0.589591057263952	1.3526083640860143e-76	2.7052167281720284e-76	9850504221897402.0	2.294146675770338e-76	4.588293351540676e-76	1.6707350120962682e+16	2.286913002889169e-80	4.573826005778338e-80	1665467018259.4915
34.50000000000003	0.5878479427106548	2.5101138120839376e-76	5.0202276241678745e-76	9921671876593870.0	4.270005267874934e-76	8.540010535749868e-76	1.687795628040061e+16	4.213515441853716e-80	8.427030883707432e-80	1665467018259.4915
34.60000000000003	0.5861080630356733	4.641586956664472e-76	9.283173913328944e-76	9993027132221040.0	7.919336466084349e-76	1.5838672932168697e-75	1.7049803206022122e+16	7.735804062597369e-80	1.5471608125194737e-79	1665467018259.4915
34.70000000000003	0.5843714375918609	8.552727814476338e-76	1.7105455628952676e-75	1.0064568668203108e+16	1.463577318173064e-75	2.927154636346128e-75	1.7222896296366294e+16	1.4152902683413303e-79	2.8305805366826606e-79	1665467018259.4915
34.80000000000003	0.5826380853868578	1.570439065564466e-75	3.140878131128932e-75	1.01362951626543e+16	2.6953937700823863e-75	5.390787540164773e-75	1.7397240957779204e+16	2.580345605483505e-79	5.16069121096701e-79	1665467018259.4915
34.90000000000003	0.5809080250860718	2.873616796471926e-75	5.747233592943852e-75	1.0208205292471944e+16	4.946767254671941e-75	9.893534509343881e-75	1.7572842604402684e+16	4.6883010877238817e-79	9.376602175447765e-79	1665467018259.4915
35.00000000000003	0.5791812750156561	5.240115240393385e-75	1.048023048078677e-74	1.0280297733428812e+16	9.047452786265816e-75	1.809490557253163e-74	1.7749706658163146e+16	8.489286332997355e-79	1.697857266599471e-78	1665467018259.4915
35.10000000000003	0.5774578531654623	9.522912499616322e-75	1.9045824999232644e-74	1.035257116026416e+16	1.6491095319622694e-74	3.2982190639245388e-74	1.7927838548760336e+16	1.531995911002011e-78	3.063991822004022e-78	1665467018259.4915
35.20000000000003	0.5757377771919919	1.7247586284997733e-74	3.449517256999546e-74	1.042502424677413e+16	2.995736421729742e-74	5.991472843459484e-74	1.810724371365627e+16	2.755416718684092e-78	5.510833437368184e-78	1665467018259.4915
35.30000000000003	0.5740210644213194	3.1133568226237257e-74	6.226713645247452e-74	1.049765566590084e+16	5.423767550694948e-74	1.0847535101389896e-73	1.8287927598064212e+16	4.939381962199293e-78	9.878763924398585e-78	1665467018259.4915
35.400000000000034	0.5723077318520179	5.601235487972429e-74	1.1202470975944858e-73	1.0570464089820756e+16	9.78710434305428e-74	1.957420868610856e-73	1.846989565493756e+16	8.825225541143554e-78	1.7650451082287108e-77	1665467018259.4915
35.50000000000003	0.5705977961580564	1.0043967777254154e-73	2.0087935554508308e-73	1.064344819003187e+16	1.7602535174306838e-73	3.5205070348613675e-73	1.8653153344958972e+16	1.5716614359192737e-77	3.143322871838548e-77	1665467018259.4915
35.60000000000003	0.5688912736916968	1.7951691748229394e-73	3.590338349645879e-73	1.0716606637440098e+16	3.155557586906858e-73	6.311115173813716e-73	1.883770613652939e+16	2.789871042218167e-77	5.579742084436334e-77	1665467018259.4915
35.70000000000003	0.5671881804863654	3.1981288614285574e-73	6.396257722857115e-73	1.0789938102444498e+16	5.6385675362384216e-73	1.1277135072476842e-72	1.902355950575715e+16	4.936430671132704e-77	9.872861342265407e-77	1665467018259.4915
35.80000000000003	0.5654885322595196	5.679221658856905e-73	1.135844331771381e-72	1.086344125502167e+16	1.0043035950109313e-72	2.0086071900218628e-72	1.9210718936447176e+16	8.706777291071442e-77	1.7413554582142884e-76	1665467018259.4915
35.900000000000034	0.5637923444154967	1.0052998391319146e-72	2.010599678263829e-72	1.0937114764809118e+16	1.7831030326850995e-72	3.566206065370199e-72	1.939918992009018e+16	1.530836753147115e-76	3.06167350629423e-76	1665467018259.4915
36.00000000000003	0.5620996320483508	1.77389479282793e-72	3.54778958565586e-72	1.101095730118762e+16	3.155836957878212e-72	6.311673915756424e-72	1.958897795585192e+16	2.6831120950750746e-76	5.36622419015015e-76	1665467018259.4915
36.10000000000003	0.560410409944675	3.1203042944665107e-72	6.240608588933021e-72	1.108496753336273e+16	5.56789138655464e-72	1.113578277310928e-71	1.9780088550562548e+16	4.6881182770509546e-76	9.37623655410191e-76	1665467018259.4915
36.20000000000003	0.5587246925864102	5.471597584872946e-72	1.0943195169745893e-71	1.1159144130445152e+16	9.793011938570677e-72	1.9586023877141355e-71	1.997252721870588e+16	8.16618658946442e-76	1.633237317892884e-75	1665467018259.4915
36.30000000000003	0.5570424941536423	9.56512395342191e-72	1.913024790684382e-71	1.1233485761530302e+16	1.717126440767314e-71	3.434252881534628e-71	2.0166299482408796e+16	1.4181171194913128e-75	2.8362342389826257e-75	1665467018259.4915
36.400000000000034	0.5553638285273806	1.6670066356526675e-71	3.334013271305335e-71	1.130799109577683e+16	3.001647838810374e-71	6.003295677620747e-71	2.036141087143078e+16	2.455205833984172e-75	4.910411667968344e-75	1665467018259.4915
36.50000000000003	0.5536887092923312	2.8964446081805337e-71	5.792889216361067e-71	1.1382658802484234e+16	5.2311787464159725e-71	1.0462357492831945e-70	2.0557866923153264e+16	4.2379667605317345e-75	8.475933521063469e-75	1665467018259.4915
36.60000000000003	0.5520171497396458	5.01747341099263e-71	1.003494682198526e-70	1.1457487551169474e+16	9.089343353479284e-71	1.8178686706958568e-70	2.075567318256923e+16	7.293428374835308e-75	1.4586856749670616e-74	1665467018259.4915
36.70000000000003	0.5503491628696677	8.665777797067404e-71	1.733155559413481e-70	1.1532476011642676e+16	1.5745963438704476e-70	3.149192687740895e-70	2.0954835202272788e+16	1.2514716782424413e-74	2.5029433564848826e-74	1665467018259.4915
36.80000000000003	0.5486847613946548	1.4922554813706872e-70	2.9845109627413744e-70	1.1607622854081848e+16	2.719695508906882e-70	5.439391017813764e-70	2.1155358542448716e+16	2.14109496688709e-74	4.28218993377418e-74	1665467018259.4915
36.900000000000034	0.5470239577414966	2.5621373950453705e-70	5.1242747900907415e-70	1.1682926749106722e+16	4.683775470499853e-70	9.367550940999706e-70	2.1357248770862136e+16	3.65247118238041e-74	7.30494236476082e-74	1665467018259.4915
37.00000000000003	0.5453667640544112	4.3862720757866517e-70	8.772544151573303e-70	1.1758386367851608e+16	8.042793152956116e-70	1.6085586305912233e-69	2.156051146284829e+16	6.212749986944004e-74	1.242549997388801e-73	1665467018259.4915
37.10000000000003	0.5437131921976325	7.487431262781918e-70	1.4974862525563836e-69	1.1834000382037306e+16	1.3770920717443872e-69	2.7541841434887745e-69	2.1765152201302132e+16	1.0537493169745435e-73	2.107498633949087e-73	1665467018259.4915
37.20000000000003	0.5420632537580825	1.2744545729495179e-69	2.5489091458990357e-69	1.1909767464042136e+16	2.3511178153357996e-69	4.702235630671599e-69	2.197117657666821e+16	1.7822027708986157e-73	3.5644055417972313e-73	1665467018259.4915
37.30000000000003	0.5404169600480295	2.1631174157238945e-69	4.3262348314477895e-69	1.1985686286972032e+16	4.0026823279781006e-69	8.005364655956201e-69	2.217859018693049e+16	3.005752550378977e-73	6.011505100757954e-73	1665467018259.4915
37.400000000000034	0.5387743221077331	3.661086045301147e-69	7.322172090602294e-69	1.2061755524729672e+16	6.795212568740568e-69	1.3590425137481136e-68	2.2387398637602124e+16	5.055166345361481e-73	1.0110332690722962e-72	1665467018259.4915
37.500000000000036	0.537135350708073	6.179077849935142e-69	1.2358155699870284e-68	1.2137973852082702e+16	1.1503763142361863e-68	2.3007526284723726e-68	2.2597607541715412e+16	8.478392265245285e-73	1.695678453049057e-72	1665467018259.4915
37.60000000000003	0.5355000563531689	1.0399943096291723e-68	2.0799886192583446e-68	1.221433994473117e+16	1.942099346752045e-68	3.88419869350409e-68	2.2809222519811772e+16	1.4180678036655528e-72	2.8361356073311056e-72	1665467018259.4915
37.70000000000003	0.5338684492829807	1.7455865971192612e-68	3.491173194238522e-68	1.229085247937387e+16	3.2696942467075826e-68	6.539388493415165e-68	2.302224919993168e+16	2.3653500925967093e-72	4.730700185193419e-72	1665467018259.4915
37.80000000000003	0.5322405394758996	2.9218939344049147e-68	5.8437878688098295e-68	1.2367510133773896e+16	5.489799663291563e-68	1.0979599326583126e-67	2.323669321760468e+16	3.9347596452050856e-72	7.86951929041017e-72	1665467018259.4915
37.900000000000034	0.5306163366513216	4.877637050287456e-68	9.755274100574913e-68	1.2444311586823262e+16	9.192398939448122e-68	1.8384797878896244e-67	2.345256021583946e+16	6.527917255700939e-72	1.3055834511401877e-71	1665467018259.4915
38.000000000000036	0.5289958502722104	8.120556186519038e-68	1.6241112373038077e-67	1.2521255518606718e+16	1.5350888258084387e-67	3.0701776516168773e-67	2.3669855845113984e+16	1.080124790878435e-71	2.16024958175687e-71	1665467018259.4915
38.10000000000003	0.5273790895476418	1.3483495936521275e-67	2.6966991873042553e-67	1.2598340610464472e+16	2.55669900528038e-67	5.11339801056076e-67	2.3888585763365544e+16	1.7824821909053105e-71	3.564964381810621e-71	1665467018259.4915
38.20000000000003	0.525766063435341	2.232897367151707e-67	4.465794734303414e-67	1.2675565545054366e+16	4.246940840118165e-67	8.49388168023633e-67	2.410875563598109e+16	2.9338469411336017e-71	5.8676938822672034e-71	1665467018259.4915
38.30000000000003	0.5241567806441976	3.6880221586833964e-67	7.376044317366793e-67	1.2752929006412754e+16	7.036105025963328e-67	1.4072210051926656e-66	2.433037113578725e+16	4.816367490800546e-71	9.632734981601092e-71	1665467018259.4915
38.400000000000034	0.5225512496367718	6.075551165202544e-67	1.2151102330405089e-66	1.283042968001489e+16	1.1626708709290606e-66	2.3253417418581212e-66	2.4553437943040784e+16	7.886431191898414e-71	1.5772862383796828e-70	1665467018259.4915
38.500000000000036	0.5209494786317884	9.982838509415733e-67	1.9965677018831466e-66	1.2908066252834272e+16	1.9162776658562866e-66	3.832555331712574e-66	2.47779617454187e+16	1.288038654309819e-70	2.5760773086196385e-70	1665467018259.4915
38.60000000000004	0.5193514756066094	1.6360904938924692e-66	3.2721809877849384e-66	1.2985837413401126e+16	3.150256754313625e-66	6.30051350862725e-66	2.500394823800875e+16	2.0983281013928245e-70	4.196656202785649e-70	1665467018259.4915
38.70000000000003	0.5177572482996989	2.674570992234014e-66	5.349141984468028e-66	1.3063741851860048e+16	5.165685272426865e-66	1.033137054485373e-65	2.5231403123299636e+16	3.40975030437017e-70	6.81950060874034e-70	1665467018259.4915
38.80000000000003	0.5161668042130726	4.361169877827034e-66	8.722339755654068e-66	1.3141778260026912e+16	8.449148302893867e-66	1.6898296605787735e-65	2.5460332111171588e+16	5.5269419775865457e-70	1.1053883955173091e-69	1665467018259.4915
38.900000000000034	0.5145801506147295	7.09352962537759e-66	1.418705925075518e-65	1.3219945331444682e+16	1.3785082104126046e-65	2.757016420825209e-65	2.569074091888665e+16	8.936526844791376e-70	1.7873053689582752e-69	1665467018259.4915
39.000000000000036	0.5129972945410757	1.1509080748515345e-65	2.301816149703069e-65	1.3298241761438714e+16	2.243497357780669e-65	4.486994715561338e-65	2.592263527107925e+16	1.4413931361001078e-69	2.8827862722002156e-69	1665467018259.4915
39.10000000000004	0.5114182427993279	1.862713349820035e-65	3.72542669964007e-65	1.3376666247170954e+16	3.6422504985824947e-65	7.2845009971649894e-65	2.6156020899746708e+16	2.3191784793561913e-69	4.638356958712383e-69	1665467018259.4915
39.20000000000003	0.5098430019699054	3.007369183139278e-65	6.014738366278556e-65	1.3455217487693424e+16	5.898618146212771e-65	1.1797236292425541e-64	2.6390903544239776e+16	3.722477314714199e-69	7.444954629428398e-69	1665467018259.4915
39.30000000000003	0.5082715784088101	4.843629285605733e-65	9.687258571211466e-65	1.3533894184000962e+16	9.529608759099122e-65	1.9059217518198245e-64	2.662728895125326e+16	5.960520094348299e-69	1.1921040188696598e-68	1665467018259.4915
39.400000000000034	0.5067039782499871	7.782273754734962e-65	1.5564547509469925e-64	1.3612695039082988e+16	1.5358619803248332e-64	3.0717239606496664e-64	2.686518287481659e+16	9.521347704011044e-69	1.904269540802209e-68	1665467018259.4915
39.500000000000036	0.5051402074076748	1.2473878493790777e-64	2.4947756987581553e-64	1.3691618757974562e+16	2.4693893518802184e-64	4.938778703760437e-64	2.7104591076284484e+16	1.5173394460085158e-68	3.034678892017031e-68	1665467018259.4915
39.60000000000004	0.5035802715787423	1.994636559433658e-64	3.989273118867316e-64	1.3770664047806724e+16	3.960910845812925e-64	7.92182169162585e-64	2.7345519324327776e+16	2.4123756063023305e-68	4.824751212604661e-68	1665467018259.4915
39.70000000000003	0.502024176245006	3.1820066527879005e-64	6.364013305575801e-64	1.3849829617855808e+16	6.338353416738574e-64	1.2676706833477147e-63	2.7587973394923896e+16	3.826420453048857e-68	7.652840906097715e-68	1665467018259.4915
39.80000000000003	0.5004719266755357	5.0643199956110324e-64	1.0128639991222065e-63	1.3929114179592162e+16	1.011908905510761e-63	2.0238178110215223e-63	2.7831959071347948e+16	6.055272297903717e-68	1.2110544595807434e-67	1665467018259.4915
39.900000000000034	0.4989235279289523	8.041398242319875e-64	1.608279648463975e-63	1.40085164467281e+16	1.6117496554431855e-63	3.223499310886371e-63	2.807748214416326e+16	9.560386786283612e-68	1.9120773572567223e-67	1665467018259.4915
40.000000000000036	0.49737898485569976	1.2739134673471034e-63	2.547826934694207e-63	1.4088035135264924e+16	2.56125310102656e-63	5.12250620205312e-63	2.832454841121235e+16	1.506001968061739e-67	3.012003936123478e-67	1665467018259.4915
40.10000000000004	0.49583830210030916	2.0135095337335725e-63	4.027019067467145e-63	1.4167668963539256e+16	4.060818870193362e-63	8.121637740386724e-63	2.8573163677607756e+16	2.366962220824352e-67	4.733924441648704e-67	1665467018259.4915
40.20000000000003	0.49430148410365105	3.175267053181428e-63	6.350534106362856e-63	1.4247416652268712e+16	6.423745740798948e-63	1.2847491481597896e-62	2.882333375572294e+16	3.7117624059920944e-67	7.423524811984189e-67	1665467018259.4915
40.30000000000003	0.49276853510516605	4.99605209532251e-63	9.99210419064502e-63	1.4327276924596644e+16	1.013874007652753e-62	2.027748015305506e-62	2.9075064465183308e+16	5.8076353448442326e-67	1.1615270689688465e-66	1665467018259.4915
40.400000000000034	0.49123945914508593	7.843340152111224e-63	1.568668030422245e-62	1.4407248506136164e+16	1.5966429418681377e-62	3.1932858837362753e-62	2.9328361632857016e+16	9.066841826715258e-67	1.8133683653430516e-66	1665467018259.4915
40.500000000000036	0.4897142600666433	1.228597754901979e-62	2.457195509803958e-62	1.4487330125013674e+16	2.5088053485205514e-62	5.017610697041103e-62	2.9583231092846164e+16	1.4123989871425486e-66	2.824797974285097e-66	1665467018259.4915
40.60000000000004	0.4881929415182556	1.9202601729692834e-62	3.840520345938567e-62	1.456752051191116e+16	3.933404213091181e-62	7.866808426182362e-62	2.9839678686477724e+16	2.195383889758488e-66	4.3907677795169754e-66	1665467018259.4915
40.70000000000004	0.4866755069557102	2.9947402941590546e-62	5.989480588318109e-62	1.4647818400108322e+16	6.153464169364064e-62	1.2306928338728128e-61	3.0097710262294628e+16	3.405040294695181e-66	6.810080589390362e-66	1665467018259.4915
40.80000000000003	0.4851619596443225	4.660300995637508e-62	9.320601991275015e-62	1.4728222525523594e+16	9.605660342896676e-62	1.9211320685793352e-61	3.035733167604692e+16	5.269867147882607e-66	1.0539734295765214e-65	1665467018259.4915
40.900000000000034	0.4836523026610844	7.23654698492544e-62	1.447309396985088e-61	1.480873162675454e+16	1.4962292012484003e-61	2.9924584024968006e-61	3.0618548790682884e+16	8.13859730410945e-66	1.62771946082189e-65	1665467018259.4915
41.000000000000036	0.4821465388967993	1.1212908096158724e-61	2.2425816192317448e-61	1.4889344445117596e+16	2.3256224387330472e-61	4.6512448774660944e-61	3.0881367476340164e+16	1.2542344413995245e-65	2.508468882799049e-65	1665467018259.4915
41.10000000000004	0.48064467105820236	1.7337296255231585e-61	3.467459251046317e-61	1.4970059724687102e+16	3.607092161671375e-61	7.21418432334275e-61	3.1145793610337016e+16	1.9288296526475965e-65	3.857659305295193e-65	1665467018259.4915
41.20000000000004	0.4791467016700631	2.6750223672153526e-61	5.350044734430705e-61	1.505087621233351e+16	5.5828879921151016e-61	1.1165775984230205e-60	3.141183307716356e+16	2.9600678810000424e-65	5.920135762000085e-65	1665467018259.4915
41.30000000000003	0.4776526330772795	4.118727391521559e-61	8.237454783043117e-61	1.5131792657761126e+16	8.622850804750383e-61	1.7245701609500767e-60	3.167949176847299e+16	4.533239902849713e-65	9.066479805699425e-65	1665467018259.4915
41.400000000000034	0.4761624674469523	6.328413386372331e-61	1.2656826772744663e-60	1.521280781354498e+16	1.3290449833863394e-60	2.658089966772679e-60	3.1948775583072996e+16	6.928217264094219e-65	1.385643452818844e-64	1665467018259.4915
41.500000000000036	0.47467620677044636	9.703520132043325e-61	1.940704026408665e-60	1.5293920435166986e+16	2.0442398404721285e-60	4.088479680944257e-60	3.2219690426916916e+16	1.0566873817242197e-64	2.1133747634484395e-64	1665467018259.4915
41.60000000000004	0.47319385286544113	1.4848169398393282e-60	2.9696338796786563e-60	1.5375129281051666e+16	3.137861852701528e-60	6.275723705403056e-60	3.2492242213095228e+16	1.6083855922454006e-64	3.216771184490801e-64	1665467018259.4915
41.70000000000004	0.4717154073779616	2.2674203466181504e-60	4.534840693236301e-60	1.5456433112600974e+16	4.806754901693048e-60	9.613509803386097e-60	3.276643686182698e+16	2.4431987485808514e-64	4.886397497161703e-64	1665467018259.4915
41.80000000000004	0.470240871784398	3.455516883980057e-60	6.911033767960114e-60	1.5537830694228554e+16	7.348397579452402e-60	1.4696795158904804e-59	3.3042280300451084e+16	3.703895038221312e-64	7.407790076442624e-64	1665467018259.4915
41.900000000000034	0.4687702473935108	5.255597817416439e-60	1.0511195634832878e-59	1.5619320793393344e+16	1.121145773785555e-59	2.24229154757111e-59	3.3319778463417812e+16	5.60397276035588e-64	1.1207945520711758e-63	1665467018259.4915
42.000000000000036	0.4673035353484201	7.977477043037156e-60	1.5954954086074313e-59	1.5700902180632534e+16	1.7071296148207337e-59	3.414259229641467e-59	3.3598937292280452e+16	8.4620773706173e-64	1.69241547412346e-63	1665467018259.4915
42.10000000000004	0.465840736628584	1.2085078886147688e-59	2.4170157772295377e-59	1.5782573629593894e+16	2.594251197010096e-59	5.188502394020192e-59	3.3879762735686596e+16	1.2752863234043427e-63	2.5505726468086854e-63	1665467018259.4915
42.20000000000004	0.46438185205175736	1.8271743794276228e-59	3.654348758855246e-59	1.5864333917067382e+16	3.934637779996572e-59	7.8692755599931445e-59	3.4162260749369756e+16	1.9182013448869686e-63	3.8364026897739373e-63	1665467018259.4915
42.30000000000004	0.46292688227593987	2.757167313202854e-59	5.514334626405708e-59	1.5946181823016234e+16	5.955945568871438e-59	1.1911891137742876e-58	3.4446437296141052e+16	2.8796681706805693e-63	5.759336341361139e-63	1665467018259.4915
42.400000000000034	0.4614758278013137	4.152454111213219e-59	8.304908222426438e-59	1.6028116130607476e+16	8.998205021912958e-59	1.7996410043825917e-58	3.4732298345880668e+16	4.314777426559321e-63	8.629554853118642e-63	1665467018259.4915
42.500000000000036	0.46002868897215415	6.241817720422439e-59	1.2483635440844878e-58	1.6110135626241554e+16	1.356832273736793e-58	2.7136645474735864e-58	3.501984987552964e+16	6.452795797955962e-63	1.2905591595911925e-62	1665467018259.4915
42.60000000000004	0.45858546597874233	9.364567170232692e-59	1.8729134340465385e-58	1.6192239099581706e+16	2.0420549417645063e-58	4.0841098835290126e-58	3.5309097869081404e+16	9.632008066568796e-63	1.926401613313759e-62	1665467018259.4915
42.70000000000004	0.4571461588592514	1.4022987162384688e-58	2.804597432476938e-58	1.6274425343582492e+16	3.0675062866933463e-58	6.135012573386693e-58	3.560004831757353e+16	1.4350628131786836e-62	2.870125626357367e-62	1665467018259.4915
42.80000000000004	0.4557107675016232	2.0959229951750086e-58	4.191845990350017e-58	1.6356693154517756e+16	4.5992395717697034e-58	9.198479143539407e-58	3.5892707219079464e+16	2.1341053404254192e-62	4.2682106808508384e-62	1665467018259.4915
42.900000000000034	0.4542792916454323	3.126783217646651e-58	6.2535664352933014e-58	1.6439041332008148e+16	6.882953449894706e-58	1.3765906899789411e-57	3.6187080578700296e+16	3.1677968423245305e-62	6.335593684649061e-62	1665467018259.4915
43.000000000000036	0.4528517308837326	4.6560060716010635e-58	9.312012143202127e-58	1.652146867904792e+16	1.0281524291659315e-57	2.056304858331863e-57	3.648317440855653e+16	4.693544320851731e-62	9.387088641703462e-62	1665467018259.4915
43.10000000000004	0.4514280846648915	6.920352543250933e-58	1.3840705086501865e-57	1.6603974002031148e+16	1.532991140413454e-57	3.065982280826908e-57	3.678099472777989e+16	6.941482150057994e-62	1.3882964300115987e-61	1665467018259.4915
43.20000000000004	0.4500083522944098	1.0267089886068904e-57	2.053417977213781e-57	1.6686556110777452e+16	2.2815331834889682e-57	4.563066366977937e-57	3.7080547562505176e+16	1.0247470757437597e-61	2.0494941514875194e-61	1665467018259.4915
43.30000000000004	0.44859253293672824	1.5204651476166303e-57	3.0409302952332605e-57	1.676921381855711e+16	3.389412520228205e-57	6.77882504045641e-57	3.738183894586209e+16	1.510079472519025e-61	3.02015894503805e-61	1665467018259.4915
43.400000000000034	0.44718062561701816	2.2476101355122013e-57	4.4952202710244026e-57	1.6851945942115642e+16	5.026179594455723e-57	1.0052359188911446e-56	3.7684874917967176e+16	2.221298693610318e-61	4.442597387220636e-61	1665467018259.4915
43.500000000000036	0.4457726292229596	3.3165480770968845e-57	6.633096154193769e-57	1.6934751301697822e+16	7.439999362181712e-57	1.4879998724363425e-56	3.798966152591586e+16	3.2616962236245063e-61	6.523392447249013e-61	1665467018259.4915
43.60000000000004	0.44436854250650576	4.8851484180973487e-57	9.770296836194696e-57	1.7017628721071128e+16	1.0993461397024582e-56	2.1986922794049165e-56	3.8296204823774136e+16	4.7809560914733366e-61	9.561912182946673e-61	1665467018259.4915
43.70000000000004	0.44296836408563195	7.182914161218308e-57	1.4365828322436616e-56	1.710057702754867e+16	1.6215411175118932e-56	3.2430822350237863e-56	3.8604510872570776e+16	6.995615768535845e-61	1.399123153707169e-60	1665467018259.4915
43.80000000000004	0.4415720924460726	1.0542904878099346e-56	2.1085809756198693e-56	1.7183595052011632e+16	2.3875840567046043e-56	4.775168113409209e-56	3.891458574028926e+16	1.0218385790618363e-60	2.0436771581236726e-60	1665467018259.4915
43.90000000000004	0.4401797259430422	1.544762791042819e-56	3.089525582085638e-56	1.7266681628931082e+16	3.5093910509697264e-56	7.018782101939453e-56	3.922643550185983e+16	1.4900092182191718e-60	2.9800184364383436e-60	1665467018259.4915
44.000000000000036	0.43879126280294506	2.2594897043732653e-56	4.518979408746531e-56	1.7349835596389378e+16	5.149349806876101e-56	1.0298699613752202e-55	3.9540066239151496e+16	2.168957486556063e-60	4.337914973112126e-60	1665467018259.4915
44.10000000000004	0.4374067011250672	3.299218635922283e-56	6.598437271844565e-56	1.7433055796100962e+16	7.542679678743515e-56	1.5085359357487027e-55	3.98554840409643e+16	3.151908585862825e-60	6.30381717172565e-60	1665467018259.4915
44.20000000000004	0.43602603888326	4.80915807164863e-56	9.61831614329726e-56	1.7516341073432666e+16	1.102952035609097e-55	2.205904071218194e-55	4.017269500302118e+16	4.572584034730488e-60	9.145168069460976e-60	1665467018259.4915
44.30000000000004	0.43464927392760583	6.998246719131007e-56	1.3996493438262012e-55	1.75996902774236e+16	1.610090511803459e-55	3.220181023606918e-55	4.0491705227960344e+16	6.62247398257147e-60	1.324494796514294e-59	1665467018259.4915
44.40000000000004	0.4332764039860714	1.0166621601644035e-55	2.033324320328807e-55	1.7683102260804452e+16	2.3464517126048854e-55	4.692903425209771e-55	4.081252082532727e+16	9.575340749000642e-60	1.9150681498001286e-59	1665467018259.4915
44.500000000000036	0.4319074266661474	1.4744709140060206e-55	2.9489418280120416e-55	1.7766575880016268e+16	3.413858671955058e-55	6.827717343910115e-55	4.113514791156703e+16	1.3821924344026757e-59	2.7643848688053513e-59	1665467018259.4915
44.60000000000004	0.43054233945647363	2.1348766292575535e-55	4.269753258515107e-55	1.7850109995228848e+16	4.958575344651747e-55	9.917150689303494e-55	4.1459592610016536e+16	1.991901795020769e-59	3.983803590041538e-59	1665467018259.4915
44.70000000000004	0.42918113972845434	3.0859665756309507e-55	6.171933151261902e-55	1.7933703470358644e+16	7.190359244545232e-55	1.4380718489090463e-54	4.178586105089662e+16	2.8658751716617684e-59	5.731750343323537e-59	1665467018259.4915
44.80000000000004	0.42782382473785424	4.453447229677212e-55	8.906894459354424e-55	1.801735517308607e+16	1.0409535355834914e-54	2.0819070711669828e-54	4.211395937130447e+16	4.116625002578599e-59	8.233250005157198e-59	1665467018259.4915
44.90000000000004	0.42647039162638484	6.416420452626864e-55	1.2832840905253728e-54	1.8101063974872492e+16	1.5045406618164618e-54	3.0090813236329235e-54	4.2443893715205864e+16	5.903706353378024e-59	1.1807412706756048e-58	1665467018259.4915
45.00000000000004	0.42512083742327755	9.229654429186387e-55	1.8459308858372773e-54	1.8184828750976684e+16	2.1710661103155357e-54	4.3421322206310715e-54	4.277567023342754e+16	8.453027109709223e-59	1.6906054219418446e-58	1665467018259.4915
45.10000000000004	0.42377515904684143	1.3254973350275837e-54	2.6509946700551675e-54	1.8268648380470788e+16	3.1278316029870724e-54	6.255663205974145e-54	4.31092950836495e+16	1.20839377292914e-58	2.41678754585828e-58	1665467018259.4915
45.20000000000004	0.42243335330600834	1.9005429876472426e-54	3.801085975294485e-54	1.8352521746255956e+16	4.4990362924077646e-54	8.998072584815529e-54	4.344477443039754e+16	1.724717565506539e-58	3.449435131013078e-58	1665467018259.4915
45.30000000000004	0.42109541690186597	2.72073687697946e-54	5.44147375395892e-54	1.843644773507737e+16	6.46109353788933e-54	1.292218707577866e-53	4.3782114445035336e+16	2.4577931709427574e-58	4.915586341885515e-58	1665467018259.4915
45.40000000000004	0.419761346429176	3.8887492807578385e-54	7.777498561515677e-54	1.852042523753895e+16	9.264190983373373e-54	1.8528381966746745e-53	4.4121321305757256e+16	3.496995120962528e-58	6.993990241925056e-58	1665467018259.4915
45.50000000000004	0.41843113837788	5.54948148172469e-54	1.109896296344938e-53	1.8604453148117636e+16	1.3262592031841138e-53	2.6525184063682276e-53	4.446240119758051e+16	4.967885001870867e-58	9.935770003741734e-58	1665467018259.4915
45.60000000000004	0.41710478913459137	7.907121261884819e-54	1.5814242523769638e-53	1.8688530365177076e+16	1.8957157692412278e-53	3.7914315384824555e-53	4.480536031233787e+16	7.046594576310741e-58	1.4093189152621481e-57	1665467018259.4915
45.70000000000004	0.41578229498407604	1.1248959425510643e-53	2.2497918851021286e-53	1.8772655790981172e+16	2.705492648728937e-53	5.410985297457874e-53	4.515020484866999e+16	9.979819116444804e-58	1.9959638232889607e-57	1665467018259.4915
45.80000000000004	0.4144636521107172	1.597859725319352e-53	3.195719450638704e-53	1.8856828331706884e+16	3.8552469370523007e-53	7.710493874104601e-53	4.5496941012018104e+16	1.4112567742104836e-57	2.822513548420967e-57	1665467018259.4915
45.90000000000004	0.4131488565999709	2.2662178250186857e-53	4.532435650037371e-53	1.8941046897456932e+16	5.485233200615966e-53	1.0970466401231932e-52	4.584557501461632e+16	1.9926623191388264e-57	3.985324638277653e-57	1665467018259.4915
